Survey,Tow,Station,SqMi,tdist,tsect,tsub_sect,spec_area,kdist,ksect,haul_date,Start_Lat,Start_Lon,Heading,Distance,End_Lat,End_Lon,Start_Time,End_Time,Duration,Depth_min,Depth_max,Depth_avg,Weather,Scope,Bottom_temp,Perform,nTows,Statarea,RACE_Code,Sex,nSize,iSize,Chela,Legal,Shell,Maturity,Clutch,Clutch_con,Eggdev,Blackmat,Bitter,Worms,Parasite,sampfrac,pe_crab
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,56.00,56,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,56.00,56,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,56.00,56,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,56.00,56,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,57.00,57,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,57.00,57,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,57.00,57,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,58.00,58,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,58.00,58,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,59.00,59,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,59.00,59,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,60.00,60,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,60.00,60,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,61.00,61,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,63.00,63,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,63.00,63,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,63.00,63,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,63.00,63,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,65.00,65,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,65.00,65,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,66.00,66,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,67.00,67,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,67.00,67,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,68.00,68,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,68.00,68,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,68.00,68,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,68.00,68,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,68.00,68,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,68.00,68,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,69.00,69,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,70.00,70,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,70.00,70,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,70.00,70,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,70.00,70,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,71.00,71,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,71.00,71,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,72.00,72,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,73.00,73,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,73.00,73,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
"CRAB1997",97010003,"CHF",3.70,1,1,1,1,1,1,"07-03-1997",57.6963,-152.3140,224,1.00,,,13:23:00,13:47:00,24,72,80,76,712,250,,0,1,525733,68560,1,73.00,73,,0,2,-7,-7,,,0,0,0,0,3.0000,1686.0900
