Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",421,"big skate egg case",5
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",10170,"English sole",6
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",10180,"Dover sole",3
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",42000,"sea pen or sea whip unident.",1
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",74120,"weathervane scallop",756.00
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",80810,"leafy flat star",2
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",83320,"notched brittlestar",2
"DS16",303,"DS16000303201608060138","08-06-2016","YAK",99993,"empty bivalve shells",46
"DS16",303,"DS16000303201608060140","08-06-2016","YAK",10120,"Pacific halibut",3.13
"DS16",303,"DS16000303201608060140","08-06-2016","YAK",74120,"weathervane scallop",855.33
"DS16",303,"DS16000303201608060142","08-06-2016","YAK",74120,"weathervane scallop",508.00
"DS16",303,"DS16000303201608060144","08-06-2016","YAK",74120,"weathervane scallop",609.00
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",420,"big skate",3
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",421,"big skate egg case",2
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",10130,"flathead sole",5
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",10170,"English sole",7
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",10180,"Dover sole",5
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",10200,"rex sole",3
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",43000,"sea anemone unident.",3
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",69060,"Aleutian hermit crab",1
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",74120,"weathervane scallop",836.00
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",83320,"notched brittlestar",2
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",99993,"empty bivalve shells",33
"DS16",303,"DS16000303201608070155","08-07-2016","YAK",99999,"Debris - natural",86
"DS16",303,"DS16000303201608070157","08-07-2016","YAK",10120,"Pacific halibut",13.48
"DS16",303,"DS16000303201608070157","08-07-2016","YAK",10120,"Pacific halibut",4.75
"DS16",303,"DS16000303201608070157","08-07-2016","YAK",74120,"weathervane scallop",997.00
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",420,"big skate",31
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",421,"big skate egg case",2
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",10200,"rex sole",1
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",10210,"yellowfin sole",5
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",43000,"sea anemone unident.",2
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",74120,"weathervane scallop",550.00
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",83320,"notched brittlestar",1
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",99993,"empty bivalve shells",5
"DS16",303,"DS16000303201608080168","08-08-2016","YAK",99999,"Debris - natural",6
"DS16",303,"DS16000303201608080170","08-08-2016","YAK",74120,"weathervane scallop",650.33
"DS16",303,"DS16000303201608080172","08-08-2016","YAK",74120,"weathervane scallop",592.67
"DS16",303,"DS16000303201608080174","08-08-2016","YAK",74120,"weathervane scallop",408.00
"DS16",303,"DS16000303201608080176","08-08-2016","YAK",74120,"weathervane scallop",768.00
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",420,"big skate",4
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",421,"big skate egg case",8
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",10170,"English sole",2
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",10200,"rex sole",3
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",10210,"yellowfin sole",4
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",21720,"Pacific cod",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",43000,"sea anemone unident.",8
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",69090,"Alaskan hermit crab",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",74104,"Chlamys sp.",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",74120,"weathervane scallop",636.33
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",74983,"hairy cockle",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",83320,"notched brittlestar",10
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",99993,"empty bivalve shells",25
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",99994,"empty gastropod shells",1
"DS16",303,"DS16000303201608090190","08-09-2016","YAK",99999,"Debris - natural",31
"DS16",303,"DS16000303201608090192","08-09-2016","YAK",74120,"weathervane scallop",670.00
"DS16",303,"DS16000303201608090194","08-09-2016","YAK",10120,"Pacific halibut",12.42
"DS16",303,"DS16000303201608090194","08-09-2016","YAK",74120,"weathervane scallop",1032.00
"DS16",303,"DS16000303201608090196","08-09-2016","YAK",74120,"weathervane scallop",977.33
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",402,"Bathyraja sp. egg case",1
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",10200,"rex sole",2
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",10210,"yellowfin sole",2
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",74120,"weathervane scallop",146.00
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",83320,"notched brittlestar",1
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",99993,"empty bivalve shells",13
"DS16",303,"DS16000303201608100210","08-10-2016","YAK",99999,"Debris - natural",1
"DS16",303,"DS16000303201608100212","08-10-2016","YAK",74120,"weathervane scallop",642.67
"DS16",303,"DS16000303201608100214","08-10-2016","YAK",74120,"weathervane scallop",379.00
"DS16",303,"DS16000303201608100216","08-10-2016","YAK",74120,"weathervane scallop",536.33
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",420,"big skate",13
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",421,"big skate egg case",8
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",10110,"arrowtooth flounder",6
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",10200,"rex sole",2
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",10210,"yellowfin sole",3
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",43000,"sea anemone unident.",2
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",74120,"weathervane scallop",898.67
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",83320,"notched brittlestar",3
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",99993,"empty bivalve shells",36
"DS16",303,"DS16000303201608110230","08-11-2016","YAK",99999,"Debris - natural",17
"DS16",303,"DS16000303201608110232","08-11-2016","YAK",74120,"weathervane scallop",484.33
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",420,"big skate",2
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",421,"big skate egg case",1
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",435,"Bering skate",3
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",10170,"English sole",3
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",10200,"rex sole",3
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",10210,"yellowfin sole",4
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",21710,"Pacific tomcod",1
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",43000,"sea anemone unident.",2
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",74120,"weathervane scallop",415.67
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",83320,"notched brittlestar",1
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",99993,"empty bivalve shells",18
"DS16",303,"DS16000303201608130245","08-13-2016","YAK",99999,"Debris - natural",25
"DS16",303,"DS16000303201608130247","08-13-2016","YAK",74120,"weathervane scallop",433.00
"DS16",303,"DS16000303201608130249","08-13-2016","YAK",74120,"weathervane scallop",457.00
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",420,"big skate",3
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",421,"big skate egg case",1
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",10130,"flathead sole",2
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",10200,"rex sole",2
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",68560,"Tanner crab",1
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",74120,"weathervane scallop",270.00
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",99993,"empty bivalve shells",72
"DS16",303,"DS16000303201608140260","08-14-2016","YAK",99999,"Debris - natural",16
"DS16",303,"DS16000303201608140262","08-14-2016","YAK",10120,"Pacific halibut",2.24
"DS16",303,"DS16000303201608140262","08-14-2016","YAK",74120,"weathervane scallop",568.67
"DS16",303,"DS16000303201608140264","08-14-2016","YAK",74120,"weathervane scallop",744.00
"DS16",303,"DS16000303201608140266","08-14-2016","YAK",74120,"weathervane scallop",267.67
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",420,"big skate",1
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",421,"big skate egg case",2
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",10170,"English sole",1
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",43000,"sea anemone unident.",3
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",74120,"weathervane scallop",359.00
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",83320,"notched brittlestar",1
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",99993,"empty bivalve shells",15
"DS16",303,"DS16000303201608150276","08-15-2016","YAK",99999,"Debris - natural",22
"DS16",303,"DS16000303201608150278","08-15-2016","YAK",74120,"weathervane scallop",646.00
"DS16",303,"DS16000303201608150280","08-15-2016","YAK",74120,"weathervane scallop",743.00
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",420,"big skate",115
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",421,"big skate egg case",15
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",10170,"English sole",2
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",10200,"rex sole",3
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",10210,"yellowfin sole",3
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",42000,"sea pen or sea whip unident.",1
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",43000,"sea anemone unident.",1
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",74120,"weathervane scallop",401.33
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",83320,"notched brittlestar",1
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",99993,"empty bivalve shells",16
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",99994,"empty gastropod shells",1
"DS16",303,"DS16000303201608160293","08-16-2016","YAK",99999,"Debris - natural",40
"DS16",303,"DS16000303201608160297","08-16-2016","YAK",74120,"weathervane scallop",531.00
"DS16",303,"DS16000303201608160299","08-16-2016","YAK",74120,"weathervane scallop",693.00
"DS16",303,"DS16000303201608160301","08-16-2016","YAK",74120,"weathervane scallop",597.00
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",420,"big skate",16
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",421,"big skate egg case",1
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",435,"Bering skate",6
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",10130,"flathead sole",2
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",10200,"rex sole",2
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",10210,"yellowfin sole",4
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",21720,"Pacific cod",5
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",21910,"lingcod",23
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",43000,"sea anemone unident.",2
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",69090,"Alaskan hermit crab",1
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",74120,"weathervane scallop",638.33
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",78403,"giant octopus",32
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",80160,"sunflower sea star",1
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",83320,"notched brittlestar",2
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",99993,"empty bivalve shells",25
"DS16",303,"DS16000303201608170315","08-17-2016","YAK",99999,"Debris - natural",46
"DS16",303,"DS16000303201608170317","08-17-2016","YAK",74120,"weathervane scallop",383.33
"DS16",303,"DS16000303201608170319","08-17-2016","YAK",74120,"weathervane scallop",918.00
"DS16",303,"DS16000303201608170321","08-17-2016","YAK",74120,"weathervane scallop",335.00
"DS16",303,"DS16000303201608170323","08-17-2016","YAK",74120,"weathervane scallop",524.67
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",420,"big skate",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",421,"big skate egg case",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",10120,"Pacific halibut",4.24
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",10170,"English sole",2
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",10200,"rex sole",4
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",10210,"yellowfin sole",5
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",21720,"Pacific cod",6
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",42000,"sea pen or sea whip unident.",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",68040,"pygmy cancer crab",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",69090,"Alaskan hermit crab",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",71004,"Neptunea sp. eggs",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",74120,"weathervane scallop",359.00
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",83320,"notched brittlestar",1
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",99993,"empty bivalve shells",16
"DS16",303,"DS16000303201608180335","08-18-2016","YAK",99994,"empty gastropod shells",1
"DS16",303,"DS16000303201608180339","08-18-2016","YAK",74120,"weathervane scallop",789.33
"DS16",303,"DS16000303201608180341","08-18-2016","YAK",10120,"Pacific halibut",2.40
"DS16",303,"DS16000303201608180341","08-18-2016","YAK",74120,"weathervane scallop",295.67
"DS16",303,"DS16000303201608180343","08-18-2016","YAK",10120,"Pacific halibut",7.96
"DS16",303,"DS16000303201608180343","08-18-2016","YAK",74120,"weathervane scallop",878.67
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",420,"big skate",65
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",421,"big skate egg case",2
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",10120,"Pacific halibut",7.96
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",10170,"English sole",3
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",10200,"rex sole",2
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",10210,"yellowfin sole",9
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",50192,"bristle worm",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",54030,"hermit worm",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",68578,"Pacific lyre crab",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",69090,"Alaskan hermit crab",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",71820,"Pribilof whelk",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",74120,"weathervane scallop",746.00
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",75016,"milky venus",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",80810,"leafy flat star",1
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",83320,"notched brittlestar",10
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",99993,"empty bivalve shells",58
"DS16",303,"DS16000303201608190355","08-19-2016","YAK",99999,"Debris - natural",7
"DS16",303,"DS16000303201608190357","08-19-2016","YAK",74120,"weathervane scallop",600.33
"DS16",303,"DS16000303201608190359","08-19-2016","YAK",10120,"Pacific halibut",4.00
"DS16",303,"DS16000303201608190359","08-19-2016","YAK",74120,"weathervane scallop",749.33
"DS16",303,"DS16000303201608190361","08-19-2016","YAK",74120,"weathervane scallop",652.00
"DS16",303,"DS16000303201608190363","08-19-2016","YAK",74120,"weathervane scallop",968.33
"DS16",303,"DS16000303201608200376","08-20-2016","YAK",420,"big skate",10
"DS16",303,"DS16000303201608200376","08-20-2016","YAK",421,"big skate egg case",184
"DS16",303,"DS16000303201608200376","08-20-2016","YAK",472,"Aleutian skate",6
