Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",20036,"spinycheek starsnout",1
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",20510,"sablefish (or black cod)",1
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",43000,"sea anemone unident.",1
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",66031,"pink shrimp (or northern shrimp)",1
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",68560,"Tanner crab",1
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",74120,"weathervane scallop",233.00
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",78403,"giant octopus",13
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",80160,"sunflower sea star",11
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",80810,"leafy flat star",2
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",99993,"empty bivalve shells",20
"DS12",40924,"DS12040924201208140362","08-14-2012","D16",99999,"Debris - natural",21
"DS12",40924,"DS12040924201208140368","08-14-2012","D16",74120,"weathervane scallop",544.67
"DS12",40924,"DS12040924201208140369","08-14-2012","D16",10120,"Pacific halibut",10.47
"DS12",40924,"DS12040924201208140370","08-14-2012","D16",74120,"weathervane scallop",365.67
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",440,"longnose skate",6
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",10110,"arrowtooth flounder",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",10200,"rex sole",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",43000,"sea anemone unident.",5
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",50192,"bristle worm",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",66580,"Arctic argid",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",68040,"pygmy cancer crab",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",68560,"Tanner crab",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",74120,"weathervane scallop",408.00
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",80160,"sunflower sea star",6
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",80810,"leafy flat star",2
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",83020,"basket star",1
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",83320,"notched brittlestar",2
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",99993,"empty bivalve shells",2
"DS12",40924,"DS12040924201208290639","08-29-2012","D16",99999,"Debris - natural",10
"DS12",40924,"DS12040924201208290641","08-29-2012","D16",74120,"weathervane scallop",466.00
"DS12",40924,"DS12040924201208290642","08-29-2012","D16",74120,"weathervane scallop",166.00
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",421,"big skate egg case",3
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",10170,"English sole",16
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",43000,"sea anemone unident.",1
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",68510,"graceful decorator crab",1
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",74120,"weathervane scallop",456.33
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",80160,"sunflower sea star",13
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",80810,"leafy flat star",2
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",99993,"empty bivalve shells",8
"DS12",40924,"DS12040924201208300655","08-30-2012","D16",99999,"Debris - natural",8
"DS12",40924,"DS12040924201208300656","08-30-2012","D16",74120,"weathervane scallop",62.00
"DS12",40924,"DS12040924201208300657","08-30-2012","D16",74120,"weathervane scallop",270.67
"DS12",40924,"DS12040924201208300660","08-30-2012","D16",74120,"weathervane scallop",295.00
"DS12",40924,"DS12040924201208300661","08-30-2012","D16",74120,"weathervane scallop",505.00
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",421,"big skate egg case",4
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",10110,"arrowtooth flounder",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",10130,"flathead sole",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",10170,"English sole",2
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",10200,"rex sole",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",43000,"sea anemone unident.",4
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",68560,"Tanner crab",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",74120,"weathervane scallop",419.00
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",78403,"giant octopus",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",80160,"sunflower sea star",11
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",80810,"leafy flat star",1
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",99993,"empty bivalve shells",7
"DS12",40924,"DS12040924201208310672","08-31-2012","D16",99999,"Debris - natural",13
"DS12",40924,"DS12040924201208310674","08-31-2012","D16",74120,"weathervane scallop",519.67
"DS12",40924,"DS12040924201208310676","08-31-2012","D16",74120,"weathervane scallop",878.33
"DS12",40924,"DS12040924201208310677","08-31-2012","D16",74120,"weathervane scallop",301.67
"DS12",40924,"DS12040924201208310678","08-31-2012","D16",74120,"weathervane scallop",155.00
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",421,"big skate egg case",36
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",435,"Bering skate",2
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",440,"longnose skate",42
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",441,"longnose skate egg case",4
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",24185,"wattled eelpout",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",24191,"shortfin eelpout",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",50192,"bristle worm",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",54030,"hermit worm",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",66031,"pink shrimp (or northern shrimp)",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",66548,"sevenspine bay shrimp",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",66580,"Arctic argid",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",68040,"pygmy cancer crab",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",68560,"Tanner crab",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",71537,"rusty moonsnail",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",74120,"weathervane scallop",549.00
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",80160,"sunflower sea star",13
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",80810,"leafy flat star",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",83320,"notched brittlestar",1
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",99993,"empty bivalve shells",14
"DS12",40924,"DS12040924201209020715","09-02-2012","D16",99999,"Debris - natural",20
"DS12",40924,"DS12040924201209020717","09-02-2012","D16",74120,"weathervane scallop",595.00
"DS12",40924,"DS12040924201209020718","09-02-2012","D16",74120,"weathervane scallop",545.00
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",402,"Bathyraja sp. egg case",1
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",421,"big skate egg case",1
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",435,"Bering skate",4
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",440,"longnose skate",16
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",10110,"arrowtooth flounder",2
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",50192,"bristle worm",1
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",74120,"weathervane scallop",118.00
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",80160,"sunflower sea star",1
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",99993,"empty bivalve shells",14
"DS12",40924,"DS12040924201209060722","09-06-2012","D16",99999,"Debris - natural",1
"DS12",40924,"DS12040924201209060723","09-06-2012","D16",74120,"weathervane scallop",431.67
"DS12",40924,"DS12040924201209060724","09-06-2012","D16",74120,"weathervane scallop",252.67
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",0,"Debris - man-made",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",421,"big skate egg case",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",435,"Bering skate",2
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",440,"longnose skate",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",441,"longnose skate egg case",2
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",23850,"whitebarred prickleback",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",24185,"wattled eelpout",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",43000,"sea anemone unident.",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",50192,"bristle worm",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",66031,"pink shrimp (or northern shrimp)",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",66580,"Arctic argid",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",71537,"rusty moonsnail",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",74120,"weathervane scallop",420.33
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",80160,"sunflower sea star",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",80810,"leafy flat star",1
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",83320,"notched brittlestar",3
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",99993,"empty bivalve shells",12
"DS12",40924,"DS12040924201209080766","09-08-2012","D16",99999,"Debris - natural",4
"DS12",40924,"DS12040924201209080767","09-08-2012","D16",74120,"weathervane scallop",118.00
"DS12",40924,"DS12040924201209080768","09-08-2012","D16",74120,"weathervane scallop",210.00
"DS12",40924,"DS12040924201209080771","09-08-2012","D16",74120,"weathervane scallop",560.67
"DS12",40924,"DS12040924201209080772","09-08-2012","D16",74120,"weathervane scallop",632.00
"DS12",40924,"DS12040924201209090789","09-09-2012","D16",420,"big skate",12
"DS12",40924,"DS12040924201209090789","09-09-2012","D16",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201209090789","09-09-2012","D16",80160,"sunflower sea star",3
"DS12",40924,"DS12040924201209090789","09-09-2012","D16",80810,"leafy flat star",1
"DS12",40924,"DS12040924201209090789","09-09-2012","D16",99993,"empty bivalve shells",2
"DS12",40924,"DS12040924201209090789","09-09-2012","D16",99999,"Debris - natural",4
"DS12",40924,"DS12040924201209090791","09-09-2012","D16",74120,"weathervane scallop",426.00
"DS12",40924,"DS12040924201209090794","09-09-2012","D16",74120,"weathervane scallop",164.00
"DS12",40924,"DS12040924201209090796","09-09-2012","D16",74120,"weathervane scallop",300.33
"DS12",40924,"DS12040924201209090801","09-09-2012","D16",74120,"weathervane scallop",329.33
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",10110,"arrowtooth flounder",3
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",10200,"rex sole",1
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",74120,"weathervane scallop",276.67
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",80160,"sunflower sea star",3
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",99993,"empty bivalve shells",12
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",99994,"empty gastropod shells",1
"DS12",40924,"DS12040924201209100816","09-10-2012","D16",99999,"Debris - natural",5
"DS12",40924,"DS12040924201209100817","09-10-2012","D16",74120,"weathervane scallop",502.00
"DS12",40924,"DS12040924201209100818","09-10-2012","D16",74120,"weathervane scallop",679.67
"DS12",40924,"DS12040924201209100821","09-10-2012","D16",74120,"weathervane scallop",799.00
"DS12",40924,"DS12040924201209100822","09-10-2012","D16",74120,"weathervane scallop",393.00
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",402,"Bathyraja sp. egg case",2
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",421,"big skate egg case",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",435,"Bering skate",4
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",10130,"flathead sole",3
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",50192,"bristle worm",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",69270,"box crab",2
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",71002,"Buccinum sp. Eggs",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",71870,"lyre whelk",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",74120,"weathervane scallop",371.00
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",81780,"common mud star",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",83320,"notched brittlestar",1
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",99993,"empty bivalve shells",24
"DS12",40924,"DS12040924201207300002","07-30-2012","YAK",99999,"Debris - natural",5
"DS12",40924,"DS12040924201207300003","07-30-2012","YAK",74120,"weathervane scallop",442.33
"DS12",40924,"DS12040924201207300008","07-30-2012","YAK",74120,"weathervane scallop",229.00
"DS12",40924,"DS12040924201207300010","07-30-2012","YAK",74120,"weathervane scallop",398.67
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",421,"big skate egg case",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",435,"Bering skate",9
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",10110,"arrowtooth flounder",12
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",10180,"Dover sole",92
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",23791,"dwarf wrymouth",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",30100,"silvergray rockfish",3
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",50192,"bristle worm",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",68560,"Tanner crab",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",68578,"Pacific lyre crab",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",69060,"Aleutian hermit crab",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",69121,"purple hermit crab",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",69270,"box crab",3
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",71002,"Buccinum sp. Eggs",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",71003,"Fusitriton oregonensis eggs",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",74120,"weathervane scallop",768.00
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",80160,"sunflower sea star",10
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",81780,"common mud star",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",83320,"notched brittlestar",3
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",99993,"empty bivalve shells",129
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",99994,"empty gastropod shells",1
"DS12",40924,"DS12040924201207310027","07-31-2012","YAK",99999,"Debris - natural",115
"DS12",40924,"DS12040924201207310029","07-31-2012","YAK",74120,"weathervane scallop",881.33
"DS12",40924,"DS12040924201207310030","07-31-2012","YAK",74120,"weathervane scallop",336.00
"DS12",40924,"DS12040924201207310031","07-31-2012","YAK",74120,"weathervane scallop",399.00
"DS12",40924,"DS12040924201207310036","07-31-2012","YAK",74120,"weathervane scallop",331.67
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",0,"Debris - man-made",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",420,"big skate",6
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",421,"big skate egg case",4
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",10180,"Dover sole",18
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",50192,"bristle worm",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",69061,"splendid hermit crab",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",71004,"Neptunea sp. eggs",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",71535,"Aleutian moonsnail",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",71777,"Beringius sp. eggs",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",71870,"lyre whelk",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",74120,"weathervane scallop",396.00
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",75285,"Greenland cockle",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",80160,"sunflower sea star",4
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",80810,"leafy flat star",9
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",81780,"common mud star",1
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",83320,"notched brittlestar",2
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",99993,"empty bivalve shells",29
"DS12",40924,"DS12040924201208010049","08-01-2012","YAK",99999,"Debris - natural",15
"DS12",40924,"DS12040924201208010051","08-01-2012","YAK",74120,"weathervane scallop",719.00
"DS12",40924,"DS12040924201208010055","08-01-2012","YAK",74120,"weathervane scallop",868.00
"DS12",40924,"DS12040924201208010056","08-01-2012","YAK",74120,"weathervane scallop",432.33
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",402,"Bathyraja sp. egg case",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",435,"Bering skate",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",10180,"Dover sole",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",50192,"bristle worm",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",66031,"pink shrimp (or northern shrimp)",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",68560,"Tanner crab",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",69061,"splendid hermit crab",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",69090,"Alaskan hermit crab",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",71002,"Buccinum sp. Eggs",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",71777,"Beringius sp. eggs",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",71870,"lyre whelk",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",74104,"Chlamys sp.",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",74120,"weathervane scallop",394.00
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",80160,"sunflower sea star",7
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",80810,"leafy flat star",4
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",81780,"common mud star",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",83320,"notched brittlestar",2
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",99993,"empty bivalve shells",21
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",99994,"empty gastropod shells",1
"DS12",40924,"DS12040924201208020069","08-02-2012","YAK",99999,"Debris - natural",2
"DS12",40924,"DS12040924201208020070","08-02-2012","YAK",74120,"weathervane scallop",727.33
"DS12",40924,"DS12040924201208020073","08-02-2012","YAK",74120,"weathervane scallop",687.67
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",421,"big skate egg case",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",435,"Bering skate",14
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",472,"Aleutian skate",12
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",10180,"Dover sole",18
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",50192,"bristle worm",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",69070,"knobbyhand hermit crab",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",69090,"Alaskan hermit crab",2
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",71004,"Neptunea sp. eggs",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",71535,"Aleutian moonsnail",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",71770,"Kennicotts whelk",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",71777,"Beringius sp. eggs",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",71870,"lyre whelk",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",71891,"Kroyer's whelk",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",74120,"weathervane scallop",640.00
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",80160,"sunflower sea star",8
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",80660,"scarlet sea star",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",80810,"leafy flat star",4
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",81780,"common mud star",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",83320,"notched brittlestar",2
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",99993,"empty bivalve shells",28
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",99994,"empty gastropod shells",1
"DS12",40924,"DS12040924201208030091","08-03-2012","YAK",99999,"Debris - natural",5
"DS12",40924,"DS12040924201208030093","08-03-2012","YAK",74120,"weathervane scallop",440.00
"DS12",40924,"DS12040924201208030094","08-03-2012","YAK",74120,"weathervane scallop",347.00
"DS12",40924,"DS12040924201208030095","08-03-2012","YAK",74120,"weathervane scallop",611.00
"DS12",40924,"DS12040924201208030099","08-03-2012","YAK",74120,"weathervane scallop",394.00
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",441,"longnose skate egg case",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",10110,"arrowtooth flounder",2
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",10130,"flathead sole",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",10200,"rex sole",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",50192,"bristle worm",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",54030,"hermit worm",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",74983,"hairy cockle",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",80160,"sunflower sea star",39
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",80810,"leafy flat star",11
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",83320,"notched brittlestar",1
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",99993,"empty bivalve shells",4
"DS12",40924,"DS12040924201208040113","08-04-2012","YAK",99999,"Debris - natural",7
"DS12",40924,"DS12040924201208040119","08-04-2012","YAK",74120,"weathervane scallop",100.00
"DS12",40924,"DS12040924201208040121","08-04-2012","YAK",74120,"weathervane scallop",373.00
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",402,"Bathyraja sp. egg case",2
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",421,"big skate egg case",1
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",441,"longnose skate egg case",12
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",10110,"arrowtooth flounder",2
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",10130,"flathead sole",2
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",20037,"bigeye poacher",1
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",43000,"sea anemone unident.",12
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",50192,"bristle worm",2
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",66031,"pink shrimp (or northern shrimp)",1
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",68040,"pygmy cancer crab",1
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",68560,"Tanner crab",1
"DS12",40924,"DS12040924201208050133","08-05-2012","YAK",69060,"Aleutian hermit crab",2
