Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",23850,"whitebarred prickleback",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",43000,"sea anemone unident.",2
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",50192,"bristle worm",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",54030,"hermit worm",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",66030,"ocean shrimp",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",66031,"pink shrimp (or northern shrimp)",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",66580,"Arctic argid",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",68560,"Tanner crab",3
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",68578,"Pacific lyre crab",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",69070,"knobbyhand hermit crab",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",69090,"Alaskan hermit crab",2
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",71530,"Arctic moonsnail",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",71535,"Aleutian moonsnail",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",74120,"weathervane scallop",1164.00
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",74985,"California cockle",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",80160,"sunflower sea star",18
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",80810,"leafy flat star",6
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",83320,"notched brittlestar",80
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",99993,"empty bivalve shells",14
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",99994,"empty gastropod shells",1
"DS09",32554,"DS09032554200907110194","07-11-2009","YAK",99999,"Debris - natural",2
"DS09",32554,"DS09032554200907110196","07-11-2009","YAK",74120,"weathervane scallop",1140.00
"DS09",32554,"DS09032554200907110201","07-11-2009","YAK",10120,"Pacific halibut",11.91
"DS09",32554,"DS09032554200907110201","07-11-2009","YAK",10120,"Pacific halibut",23.53
"DS09",32554,"DS09032554200907110201","07-11-2009","YAK",74120,"weathervane scallop",629.33
"DS09",32554,"DS09032554200907120212","07-12-2009","YAK",74120,"weathervane scallop",454.33
"DS09",32554,"DS09032554200907120215","07-12-2009","YAK",10120,"Pacific halibut",4.49
"DS09",32554,"DS09032554200907120215","07-12-2009","YAK",10120,"Pacific halibut",11.42
"DS09",32554,"DS09032554200907120215","07-12-2009","YAK",74120,"weathervane scallop",706.33
"DS09",32554,"DS09032554200907120220","07-12-2009","YAK",74120,"weathervane scallop",353.00
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",402,"Bathyraja sp. egg case",3
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",420,"big skate",8
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",421,"big skate egg case",2
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",10110,"arrowtooth flounder",5
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",10130,"flathead sole",7
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",10200,"rex sole",3
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",10212,"Sakhalin sole",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",43000,"sea anemone unident.",4
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",50192,"bristle worm",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",66031,"pink shrimp (or northern shrimp)",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",66575,"common argid",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",66580,"Arctic argid",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",68040,"pygmy cancer crab",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",68560,"Tanner crab",2
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",69090,"Alaskan hermit crab",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",71004,"Neptunea sp. eggs",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",71535,"Aleutian moonsnail",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",72500,"hairy triton (or Oregon triton)",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",74120,"weathervane scallop",863.67
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",74561,"black mussel",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",80160,"sunflower sea star",19
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",80810,"leafy flat star",4
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",83320,"notched brittlestar",6
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",99993,"empty bivalve shells",9
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",99994,"empty gastropod shells",1
"DS09",32554,"DS09032554200907130238","07-13-2009","YAK",99999,"Debris - natural",10
"DS09",32554,"DS09032554200907130240","07-13-2009","YAK",10120,"Pacific halibut",7.96
"DS09",32554,"DS09032554200907130240","07-13-2009","YAK",74120,"weathervane scallop",429.00
"DS09",32554,"DS09032554200907130241","07-13-2009","YAK",74120,"weathervane scallop",705.67
"DS09",32554,"DS09032554200907130246","07-13-2009","YAK",74120,"weathervane scallop",267.33
"DS09",32554,"DS09032554200907140247","07-14-2009","YAK",74120,"weathervane scallop",362.33
"DS09",32554,"DS09032554200907140264","07-14-2009","YAK",74120,"weathervane scallop",428.00
"DS09",32554,"DS09032554200907140266","07-14-2009","YAK",74120,"weathervane scallop",1526.67
"DS09",32554,"DS09032554200907150274","07-15-2009","YAK",74120,"weathervane scallop",520.00
"DS09",32554,"DS09032554200907150283","07-15-2009","YAK",74120,"weathervane scallop",382.00
"DS09",32554,"DS09032554200907150285","07-15-2009","YAK",74120,"weathervane scallop",680.00
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",421,"big skate egg case",3
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",440,"longnose skate",3
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",441,"longnose skate egg case",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",10110,"arrowtooth flounder",32
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",10130,"flathead sole",4
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",10200,"rex sole",4
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",42008,"Halipteris sp.",2
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",43000,"sea anemone unident.",4
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",50192,"bristle worm",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",68560,"Tanner crab",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",68578,"Pacific lyre crab",3
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",69061,"splendid hermit crab",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",69090,"Alaskan hermit crab",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",69110,"widehand hermit crab",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",69121,"purple hermit crab",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",69270,"box crab",5
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",74120,"weathervane scallop",635.00
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",75240,"Macoma sp.",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",80160,"sunflower sea star",14
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",80810,"leafy flat star",3
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",83320,"notched brittlestar",2
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",99993,"empty bivalve shells",39
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",99994,"empty gastropod shells",1
"DS09",32554,"DS09032554200907150286","07-15-2009","YAK",99999,"Debris - natural",12
"DS09",32554,"DS09032554200907150288","07-15-2009","YAK",74120,"weathervane scallop",1270.67
"DS09",32554,"DS09032554200907160291","07-16-2009","YAK",74120,"weathervane scallop",299.67
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",0,"Debris - man-made",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",310,"spiny dogfish shark",6
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",402,"Bathyraja sp. egg case",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",420,"big skate",9
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",421,"big skate egg case",2
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",440,"longnose skate",4
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",10110,"arrowtooth flounder",14
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",10130,"flathead sole",8
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",10150,"slender sole",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",10250,"sand sole",4
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",10270,"butter sole",3
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",10285,"Alaska plaice",3
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",20006,"sawback poacher",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",21720,"Pacific cod",12
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",24185,"wattled eelpout",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",42008,"Halipteris sp.",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",43000,"sea anemone unident.",2
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",50192,"bristle worm",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",68040,"pygmy cancer crab",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",68560,"Tanner crab",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",69090,"Alaskan hermit crab",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",71535,"Aleutian moonsnail",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",71580,"pale moonsnail",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",71777,"Beringius sp. eggs",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",72500,"hairy triton (or Oregon triton)",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",74120,"weathervane scallop",442.00
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",75021,"butter clam",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",75267,"Alaska razor",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",80160,"sunflower sea star",8
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",80810,"leafy flat star",2
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",83320,"notched brittlestar",4
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",99993,"empty bivalve shells",48
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",99994,"empty gastropod shells",1
"DS09",32554,"DS09032554200907160302","07-16-2009","YAK",99999,"Debris - natural",7
"DS09",32554,"DS09032554200907160306","07-16-2009","YAK",74120,"weathervane scallop",680.00
"DS09",32554,"DS09032554200907160308","07-16-2009","YAK",74120,"weathervane scallop",584.67
"DS09",32554,"DS09032554200907160309","07-16-2009","YAK",74120,"weathervane scallop",1205.67
"DS09",32554,"DS09032554200907170317","07-17-2009","YAK",74120,"weathervane scallop",505.67
"DS09",32554,"DS09032554200907170318","07-17-2009","YAK",74120,"weathervane scallop",1007.00
"DS09",32554,"DS09032554200907170328","07-17-2009","YAK",74120,"weathervane scallop",1006.00
"DS09",32554,"DS09032554200907170330","07-17-2009","YAK",74120,"weathervane scallop",712.67
"DS09",32554,"DS09032554200907180342","07-18-2009","YAK",74120,"weathervane scallop",989.67
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",0,"Debris - man-made",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",402,"Bathyraja sp. egg case",2
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",10110,"arrowtooth flounder",16
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",10130,"flathead sole",4
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",10170,"English sole",7
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",10200,"rex sole",3
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",20510,"sablefish (or black cod)",5
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",23041,"capelin",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",23808,"snake prickleback",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",42008,"Halipteris sp.",2
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",42017,"orange sea pen",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",43000,"sea anemone unident.",2
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",50192,"bristle worm",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",66575,"common argid",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",68510,"graceful decorator crab",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",68560,"Tanner crab",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",69090,"Alaskan hermit crab",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",69121,"purple hermit crab",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",74120,"weathervane scallop",281.33
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",80160,"sunflower sea star",4
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",80810,"leafy flat star",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",83320,"notched brittlestar",2
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",91060,"scallop sponge",1
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",99993,"empty bivalve shells",28
"DS09",32554,"DS09032554200907180344","07-18-2009","YAK",99999,"Debris - natural",4
"DS09",32554,"DS09032554200907180347","07-18-2009","YAK",10120,"Pacific halibut",9.16
"DS09",32554,"DS09032554200907180347","07-18-2009","YAK",74120,"weathervane scallop",671.33
"DS09",32554,"DS09032554200907180350","07-18-2009","YAK",74120,"weathervane scallop",488.67
"DS09",32554,"DS09032554200907180351","07-18-2009","YAK",74120,"weathervane scallop",254.33
"DS09",32554,"DS09032554200907240384","07-24-2009","YAK",74120,"weathervane scallop",71.00
"DS09",32554,"DS09032554200907240390","07-24-2009","YAK",74120,"weathervane scallop",531.00
"DS09",32554,"DS09032554200907240391","07-24-2009","YAK",74120,"weathervane scallop",304.67
"DS09",32554,"DS09032554200907250410","07-25-2009","YAK",74120,"weathervane scallop",461.67
"DS09",32554,"DS09032554200907250411","07-25-2009","YAK",74120,"weathervane scallop",305.67
"DS09",32554,"DS09032554200907250416","07-25-2009","YAK",10120,"Pacific halibut",7.59
"DS09",32554,"DS09032554200907250416","07-25-2009","YAK",74120,"weathervane scallop",646.33
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",421,"big skate egg case",3
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",10110,"arrowtooth flounder",11
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",10150,"slender sole",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",20040,"sturgeon poacher",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",21394,"tadpole sculpin",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",21710,"Pacific tomcod",6
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",23850,"whitebarred prickleback",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",24185,"wattled eelpout",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",42008,"Halipteris sp.",2
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",43000,"sea anemone unident.",2
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",50192,"bristle worm",2
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",68040,"pygmy cancer crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",68510,"graceful decorator crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",68560,"Tanner crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",69042,"sponge hermit crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",69070,"knobbyhand hermit crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",69090,"Alaskan hermit crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",69110,"widehand hermit crab",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",71004,"Neptunea sp. eggs",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",71535,"Aleutian moonsnail",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",74120,"weathervane scallop",700.00
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",75330,"Mya sp.",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",80160,"sunflower sea star",7
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",80810,"leafy flat star",2
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",83320,"notched brittlestar",1
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",99993,"empty bivalve shells",31
"DS09",32554,"DS09032554200907250417","07-25-2009","YAK",99999,"Debris - natural",3
"DS09",32554,"DS09032554200907270452","07-27-2009","YAK",74120,"weathervane scallop",586.00
"DS09",32554,"DS09032554200907270454","07-27-2009","YAK",74120,"weathervane scallop",105.00
"DS09",32554,"DS09032554200907270455","07-27-2009","YAK",74120,"weathervane scallop",601.00
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",310,"spiny dogfish shark",4
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",421,"big skate egg case",2
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",440,"longnose skate",16
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",441,"longnose skate egg case",3
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",10110,"arrowtooth flounder",24
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",10120,"Pacific halibut",12.94
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",10120,"Pacific halibut",4.49
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",10212,"Sakhalin sole",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",20040,"sturgeon poacher",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",21720,"Pacific cod",7
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",21910,"lingcod",17
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",23808,"snake prickleback",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",50192,"bristle worm",2
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",66030,"ocean shrimp",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",66580,"Arctic argid",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",68040,"pygmy cancer crab",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",68510,"graceful decorator crab",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",68560,"Tanner crab",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",69090,"Alaskan hermit crab",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",71530,"Arctic moonsnail",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",71535,"Aleutian moonsnail",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",74120,"weathervane scallop",949.33
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",75021,"butter clam",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",75266,"Pacific razor",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",80160,"sunflower sea star",7
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",80810,"leafy flat star",3
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",83320,"notched brittlestar",49
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",99993,"empty bivalve shells",24
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",99994,"empty gastropod shells",1
"DS09",32554,"DS09032554200907270457","07-27-2009","YAK",99999,"Debris - natural",4
"DS09",32554,"DS09032554200907280469","07-28-2009","YAK",74120,"weathervane scallop",740.00
"DS09",32554,"DS09032554200907280473","07-28-2009","YAK",74120,"weathervane scallop",697.33
"DS09",32554,"DS09032554200907280475","07-28-2009","YAK",402,"Bathyraja sp. egg case",3
"DS09",32554,"DS09032554200907280475","07-28-2009","YAK",440,"longnose skate",36
