Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS10",32554,"DS10032554201008140110","08-14-2010","YAK",99993,"empty bivalve shells",20
"DS10",32554,"DS10032554201008140110","08-14-2010","YAK",99999,"Debris - natural",5
"DS10",32554,"DS10032554201008140113","08-14-2010","YAK",74120,"weathervane scallop",817.00
"DS10",32554,"DS10032554201008140116","08-14-2010","YAK",74120,"weathervane scallop",602.33
"DS10",32554,"DS10032554201008150131","08-15-2010","YAK",74120,"weathervane scallop",865.67
"DS10",32554,"DS10032554201008150134","08-15-2010","YAK",74120,"weathervane scallop",357.67
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",402,"Bathyraja sp. egg case",1
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",10110,"arrowtooth flounder",8
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",10170,"English sole",2
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",43000,"sea anemone unident.",2
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",50192,"bristle worm",1
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",65100,"barnacle unident.",1
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",74120,"weathervane scallop",142.00
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",74561,"black mussel",1
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",75016,"milky venus",1
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",80160,"sunflower sea star",23
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",80810,"leafy flat star",5
"DS10",32554,"DS10032554201008150136","08-15-2010","YAK",99993,"empty bivalve shells",10
"DS10",32554,"DS10032554201008150139","08-15-2010","YAK",74120,"weathervane scallop",729.33
"DS10",32554,"DS10032554201008150141","08-15-2010","YAK",74120,"weathervane scallop",387.67
"DS10",32554,"DS10032554201008160154","08-16-2010","YAK",74120,"weathervane scallop",632.67
"DS10",32554,"DS10032554201008160157","08-16-2010","YAK",74120,"weathervane scallop",436.00
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",402,"Bathyraja sp. egg case",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",421,"big skate egg case",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",440,"longnose skate",12
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",10110,"arrowtooth flounder",3
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",10130,"flathead sole",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",10170,"English sole",7
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",10180,"Dover sole",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",42008,"Halipteris sp.",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",43000,"sea anemone unident.",5
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",50192,"bristle worm",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",65100,"barnacle unident.",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",69090,"Alaskan hermit crab",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",74120,"weathervane scallop",351.00
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",74980,"Clinocardium sp.",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",75016,"milky venus",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",80160,"sunflower sea star",50
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",80810,"leafy flat star",10
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",83320,"notched brittlestar",1
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",99993,"empty bivalve shells",10
"DS10",32554,"DS10032554201008160160","08-16-2010","YAK",99999,"Debris - natural",1
"DS10",32554,"DS10032554201008160163","08-16-2010","YAK",74120,"weathervane scallop",176.00
"DS10",32554,"DS10032554201008160166","08-16-2010","YAK",10120,"Pacific halibut",15.79
"DS10",32554,"DS10032554201008170179","08-17-2010","YAK",74120,"weathervane scallop",454.67
"DS10",32554,"DS10032554201008170182","08-17-2010","YAK",74120,"weathervane scallop",688.33
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",402,"Bathyraja sp. egg case",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",421,"big skate egg case",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",10110,"arrowtooth flounder",63
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",10170,"English sole",8
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",10180,"Dover sole",9
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",42008,"Halipteris sp.",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",43000,"sea anemone unident.",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",69090,"Alaskan hermit crab",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",74120,"weathervane scallop",425.33
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",80160,"sunflower sea star",35
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",80810,"leafy flat star",10
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",81780,"common mud star",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",83020,"basket star",2
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",83320,"notched brittlestar",1
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",99993,"empty bivalve shells",15
"DS10",32554,"DS10032554201008170185","08-17-2010","YAK",99999,"Debris - natural",1
"DS10",32554,"DS10032554201008170188","08-17-2010","YAK",74120,"weathervane scallop",421.00
"DS10",32554,"DS10032554201008170190","08-17-2010","YAK",74120,"weathervane scallop",512.00
"DS10",32554,"DS10032554201008180204","08-18-2010","YAK",74120,"weathervane scallop",134.00
"DS10",32554,"DS10032554201008180206","08-18-2010","YAK",74120,"weathervane scallop",929.33
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",402,"Bathyraja sp. egg case",3
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",420,"big skate",35
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",421,"big skate egg case",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",440,"longnose skate",24
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",10110,"arrowtooth flounder",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",10170,"English sole",4
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",10180,"Dover sole",15
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",22200,"snailfish unident.",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",42008,"Halipteris sp.",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",43000,"sea anemone unident.",5
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",50192,"bristle worm",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",66000,"shrimp unident.",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",69090,"Alaskan hermit crab",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",74120,"weathervane scallop",857.00
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",75016,"milky venus",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",80160,"sunflower sea star",50
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",80810,"leafy flat star",10
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",81780,"common mud star",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",83320,"notched brittlestar",1
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",99993,"empty bivalve shells",25
"DS10",32554,"DS10032554201008180210","08-18-2010","YAK",99994,"empty gastropod shells",1
"DS10",32554,"DS10032554201008180212","08-18-2010","YAK",74120,"weathervane scallop",796.00
"DS10",32554,"DS10032554201008180215","08-18-2010","YAK",74120,"weathervane scallop",521.33
"DS10",32554,"DS10032554201008190227","08-19-2010","YAK",74120,"weathervane scallop",982.33
"DS10",32554,"DS10032554201008190230","08-19-2010","YAK",74120,"weathervane scallop",542.67
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",402,"Bathyraja sp. egg case",5
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",421,"big skate egg case",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",440,"longnose skate",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",471,"Alaska skate",14
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",10110,"arrowtooth flounder",4
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",10130,"flathead sole",3
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",10170,"English sole",16
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",10180,"Dover sole",33
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",10200,"rex sole",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",23850,"whitebarred prickleback",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",42008,"Halipteris sp.",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",43000,"sea anemone unident.",5
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",50192,"bristle worm",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",65100,"barnacle unident.",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",66000,"shrimp unident.",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",68560,"Tanner crab",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",69090,"Alaskan hermit crab",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",74104,"Chlamys sp.",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",74120,"weathervane scallop",718.33
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",80160,"sunflower sea star",50
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",83320,"notched brittlestar",2
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",91016,"hermit sponge",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",97110,"common brachiopod",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",99993,"empty bivalve shells",20
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",99994,"empty gastropod shells",1
"DS10",32554,"DS10032554201008190233","08-19-2010","YAK",99999,"Debris - natural",15
"DS10",32554,"DS10032554201008190236","08-19-2010","YAK",74120,"weathervane scallop",955.00
"DS10",32554,"DS10032554201008190238","08-19-2010","YAK",74120,"weathervane scallop",432.33
"DS10",32554,"DS10032554201008200254","08-20-2010","YAK",74120,"weathervane scallop",354.67
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",402,"Bathyraja sp. egg case",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",471,"Alaska skate",4
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",10110,"arrowtooth flounder",4
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",10130,"flathead sole",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",10170,"English sole",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",10180,"Dover sole",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",10200,"rex sole",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",43000,"sea anemone unident.",5
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",50192,"bristle worm",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",66000,"shrimp unident.",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",68560,"Tanner crab",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",69090,"Alaskan hermit crab",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",74104,"Chlamys sp.",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",74120,"weathervane scallop",464.00
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",74980,"Clinocardium sp.",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",80160,"sunflower sea star",50
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",80810,"leafy flat star",10
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",83020,"basket star",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",83320,"notched brittlestar",1
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",99993,"empty bivalve shells",20
"DS10",32554,"DS10032554201008200257","08-20-2010","YAK",99999,"Debris - natural",150
"DS10",32554,"DS10032554201008200260","08-20-2010","YAK",74120,"weathervane scallop",1298.00
"DS10",32554,"DS10032554201008210269","08-21-2010","YAK",74120,"weathervane scallop",836.33
"DS10",32554,"DS10032554201008210272","08-21-2010","YAK",74120,"weathervane scallop",513.00
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",0,"Debris - man-made",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",310,"spiny dogfish shark",5
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",402,"Bathyraja sp. egg case",3
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",420,"big skate",14
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",440,"longnose skate",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",471,"Alaska skate",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",10110,"arrowtooth flounder",7
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",10170,"English sole",2
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",10200,"rex sole",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",42008,"Halipteris sp.",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",43000,"sea anemone unident.",10
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",50192,"bristle worm",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",65100,"barnacle unident.",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",66000,"shrimp unident.",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",68560,"Tanner crab",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",68578,"Pacific lyre crab",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",69090,"Alaskan hermit crab",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",71535,"Aleutian moonsnail",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",71580,"pale moonsnail",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",72500,"hairy triton (or Oregon triton)",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",74120,"weathervane scallop",728.67
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",80160,"sunflower sea star",20
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",80810,"leafy flat star",5
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",83020,"basket star",1
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",83320,"notched brittlestar",10
"DS10",32554,"DS10032554201008210274","08-21-2010","YAK",99994,"empty gastropod shells",1
"DS10",32554,"DS10032554201008210277","08-21-2010","YAK",74120,"weathervane scallop",449.33
"DS10",32554,"DS10032554201008210280","08-21-2010","YAK",74120,"weathervane scallop",1136.67
"DS10",32554,"DS10032554201008220289","08-22-2010","YAK",74120,"weathervane scallop",767.00
"DS10",32554,"DS10032554201008220292","08-22-2010","YAK",74120,"weathervane scallop",537.00
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",0,"Debris - man-made",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",310,"spiny dogfish shark",4
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",402,"Bathyraja sp. egg case",2
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",420,"big skate",24
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",421,"big skate egg case",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",10110,"arrowtooth flounder",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",10170,"English sole",25
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",10200,"rex sole",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",20000,"poacher unident.",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",22200,"snailfish unident.",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",23850,"whitebarred prickleback",1
"DS10",32554,"DS10032554201008220294","08-22-2010","YAK",42008,"Halipteris sp.",1
