Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",80160,"sunflower sea star",22
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",80170,"fish-eating sea star",1
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",80710,"vermilion sea star",5
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",81780,"common mud star",1
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",83320,"notched brittlestar",1
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",99993,"empty bivalve shells",13
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",99997,"unsorted catch and debris",23
"DS13",40924,"DS13040924201307180125","07-18-2013","YAK",99999,"Debris - natural",14
"DS13",40924,"DS13040924201307180127","07-18-2013","YAK",74120,"weathervane scallop",988.67
"DS13",40924,"DS13040924201307190129","07-19-2013","YAK",74120,"weathervane scallop",976.00
"DS13",40924,"DS13040924201307190132","07-19-2013","YAK",74120,"weathervane scallop",555.00
"DS13",40924,"DS13040924201307190134","07-19-2013","YAK",74120,"weathervane scallop",304.67
"DS13",40924,"DS13040924201307190146","07-19-2013","YAK",74120,"weathervane scallop",1155.00
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",0,"Debris - man-made",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",402,"Bathyraja sp. egg case",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",420,"big skate",10
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",421,"big skate egg case",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",441,"longnose skate egg case",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",10180,"Dover sole",7
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",42003,"sea whip unident.",4
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",43000,"sea anemone unident.",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",50192,"bristle worm",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",68560,"Tanner crab",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",68578,"Pacific lyre crab",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",69010,"hermit crab unident.",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",71001,"snail eggs",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",74120,"weathervane scallop",614.00
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",80160,"sunflower sea star",5
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",80710,"vermilion sea star",8
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",83020,"basket star",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",83320,"notched brittlestar",1
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",99993,"empty bivalve shells",15
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",99997,"unsorted catch and debris",11
"DS13",40924,"DS13040924201307190147","07-19-2013","YAK",99999,"Debris - natural",26
"DS13",40924,"DS13040924201307200150","07-20-2013","YAK",74120,"weathervane scallop",1203.00
"DS13",40924,"DS13040924201307200152","07-20-2013","YAK",74120,"weathervane scallop",1199.33
"DS13",40924,"DS13040924201307200154","07-20-2013","YAK",74120,"weathervane scallop",1224.00
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",402,"Bathyraja sp. egg case",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",421,"big skate egg case",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",435,"Bering skate",10
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",441,"longnose skate egg case",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",42003,"sea whip unident.",16
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",50192,"bristle worm",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",65204,"crab barnacle",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",66000,"shrimp unident.",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",69010,"hermit crab unident.",1
"DS13",40924,"DS13040924201307200165","07-20-2013","YAK",71001,"snail eggs",1
