Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS15",40924,"DS15040924201508150060","08-15-2015","YAK",74120,"weathervane scallop",442.67
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",402,"Bathyraja sp. egg case",2
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",420,"big skate",11
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",435,"Bering skate",8
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",10130,"flathead sole",4
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",10200,"rex sole",3
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",42008,"Halipteris sp.",1
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",50192,"bristle worm",2
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",54030,"hermit worm",1
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",71004,"Neptunea sp. eggs",1
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",71870,"lyre whelk",1
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",74120,"weathervane scallop",546.00
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",80810,"leafy flat star",3
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",83320,"notched brittlestar",1
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",99993,"empty bivalve shells",4
"DS15",40924,"DS15040924201508150063","08-15-2015","YAK",99999,"Debris - natural",2
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",0,"Debris - man-made",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",402,"Bathyraja sp. egg case",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",420,"big skate",4
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",421,"big skate egg case",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",435,"Bering skate",5
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",440,"longnose skate",30
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",10130,"flathead sole",4
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",10180,"Dover sole",5
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",42008,"Halipteris sp.",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",50192,"bristle worm",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",71870,"lyre whelk",2
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",72751,"sinuous whelk",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",74120,"weathervane scallop",504.67
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",75021,"butter clam",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",80160,"sunflower sea star",5
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",80810,"leafy flat star",7
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",81780,"common mud star",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",83320,"notched brittlestar",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",99993,"empty bivalve shells",4
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",99994,"empty gastropod shells",1
"DS15",40924,"DS15040924201508150064","08-15-2015","YAK",99999,"Debris - natural",2
"DS15",40924,"DS15040924201508160075","08-16-2015","YAK",74120,"weathervane scallop",505.67
"DS15",40924,"DS15040924201508160078","08-16-2015","YAK",74120,"weathervane scallop",458.33
"DS15",40924,"DS15040924201508160081","08-16-2015","YAK",74120,"weathervane scallop",464.67
"DS15",40924,"DS15040924201508160084","08-16-2015","YAK",74120,"weathervane scallop",590.00
"DS15",40924,"DS15040924201508160085","08-16-2015","YAK",74120,"weathervane scallop",469.67
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",420,"big skate",3
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",421,"big skate egg case",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",435,"Bering skate",8
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",10130,"flathead sole",2
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",10170,"English sole",3
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",10200,"rex sole",3
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",50192,"bristle worm",2
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",54030,"hermit worm",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",66580,"Arctic argid",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",69060,"Aleutian hermit crab",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",71004,"Neptunea sp. eggs",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",71770,"Kennicotts whelk",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",71870,"lyre whelk",2
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",74120,"weathervane scallop",296.33
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",75221,"Pandora wardiana",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",80810,"leafy flat star",3
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",83320,"notched brittlestar",1
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",99993,"empty bivalve shells",23
"DS15",40924,"DS15040924201508170096","08-17-2015","YAK",99999,"Debris - natural",2
"DS15",40924,"DS15040924201508170099","08-17-2015","YAK",74120,"weathervane scallop",396.00
"DS15",40924,"DS15040924201508180111","08-18-2015","YAK",74120,"weathervane scallop",614.00
"DS15",40924,"DS15040924201508180114","08-18-2015","YAK",74120,"weathervane scallop",632.67
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",0,"Debris - man-made",2
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",402,"Bathyraja sp. egg case",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",420,"big skate",2
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",421,"big skate egg case",2
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",435,"Bering skate",7
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",10130,"flathead sole",4
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",42008,"Halipteris sp.",2
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",50192,"bristle worm",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",69110,"widehand hermit crab",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",71004,"Neptunea sp. eggs",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",71770,"Kennicotts whelk",3
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",74120,"weathervane scallop",620.67
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",75021,"butter clam",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",78010,"octopus unident.",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",80810,"leafy flat star",3
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",83320,"notched brittlestar",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",99993,"empty bivalve shells",15
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",99994,"empty gastropod shells",1
"DS15",40924,"DS15040924201508180116","08-18-2015","YAK",99999,"Debris - natural",4
"DS15",40924,"DS15040924201508180119","08-18-2015","YAK",74120,"weathervane scallop",629.00
"DS15",40924,"DS15040924201508190122","08-19-2015","YAK",74120,"weathervane scallop",454.00
"DS15",40924,"DS15040924201508190132","08-19-2015","YAK",74120,"weathervane scallop",621.00
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",200,"cat shark unident.",4
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",310,"spiny dogfish shark",10
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",420,"big skate",10
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",421,"big skate egg case",3
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",435,"Bering skate",6
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",10170,"English sole",2
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",10270,"butter sole",2
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",42008,"Halipteris sp.",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",50192,"bristle worm",2
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",69070,"knobbyhand hermit crab",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",69095,"longfinger hermit crab",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",71004,"Neptunea sp. eggs",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",71770,"Kennicotts whelk",2
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",71870,"lyre whelk",2
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",74120,"weathervane scallop",465.67
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",74416,"crisscrossed yoldia",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",74561,"black mussel",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",80810,"leafy flat star",7
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",83320,"notched brittlestar",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",99993,"empty bivalve shells",25
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",99994,"empty gastropod shells",1
"DS15",40924,"DS15040924201508190136","08-19-2015","YAK",99999,"Debris - natural",4
"DS15",40924,"DS15040924201508190139","08-19-2015","YAK",74120,"weathervane scallop",672.00
"DS15",40924,"DS15040924201508190141","08-19-2015","YAK",74120,"weathervane scallop",412.00
"DS15",40924,"DS15040924201508200143","08-20-2015","YAK",74120,"weathervane scallop",263.67
"DS15",40924,"DS15040924201508200145","08-20-2015","YAK",74120,"weathervane scallop",260.00
"DS15",40924,"DS15040924201508200155","08-20-2015","YAK",10120,"Pacific halibut",15.79
"DS15",40924,"DS15040924201508200155","08-20-2015","YAK",74120,"weathervane scallop",595.00
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",0,"Debris - man-made",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",402,"Bathyraja sp. egg case",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",420,"big skate",3
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",421,"big skate egg case",2
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",10130,"flathead sole",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",10170,"English sole",4
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",10180,"Dover sole",4
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",10200,"rex sole",3
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",10270,"butter sole",3
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",21720,"Pacific cod",5
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",23807,"slender eelblenny",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",43000,"sea anemone unident.",2
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",50192,"bristle worm",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",66031,"pink shrimp (or northern shrimp)",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",69070,"knobbyhand hermit crab",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",69095,"longfinger hermit crab",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",71511,"moonsnail eggs unid.",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",74120,"weathervane scallop",534.00
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",74983,"hairy cockle",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",75021,"butter clam",1
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",80160,"sunflower sea star",46
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",80810,"leafy flat star",3
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",83320,"notched brittlestar",3
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",99993,"empty bivalve shells",17
"DS15",40924,"DS15040924201508200157","08-20-2015","YAK",99999,"Debris - natural",19
"DS15",40924,"DS15040924201508200160","08-20-2015","YAK",74120,"weathervane scallop",939.00
"DS15",40924,"DS15040924201508210162","08-21-2015","YAK",74120,"weathervane scallop",567.00
"DS15",40924,"DS15040924201508210164","08-21-2015","YAK",74120,"weathervane scallop",744.00
"DS15",40924,"DS15040924201508210173","08-21-2015","YAK",74120,"weathervane scallop",904.00
"DS15",40924,"DS15040924201508210175","08-21-2015","YAK",74120,"weathervane scallop",235.00
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",402,"Bathyraja sp. egg case",2
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",420,"big skate",3
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",421,"big skate egg case",2
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",435,"Bering skate",6
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",10130,"flathead sole",4
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",10180,"Dover sole",3
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",24191,"shortfin eelpout",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",42008,"Halipteris sp.",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",43000,"sea anemone unident.",3
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",50192,"bristle worm",2
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",54030,"hermit worm",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",68560,"Tanner crab",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",68578,"Pacific lyre crab",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",69095,"longfinger hermit crab",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",74120,"weathervane scallop",910.00
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",75021,"butter clam",2
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",80106,"redbanded sea star",1
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",80160,"sunflower sea star",31
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",80810,"leafy flat star",2
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",83320,"notched brittlestar",2
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",99993,"empty bivalve shells",18
"DS15",40924,"DS15040924201508210177","08-21-2015","YAK",99999,"Debris - natural",4
"DS15",40924,"DS15040924201508220179","08-22-2015","YAK",74120,"weathervane scallop",442.00
"DS15",40924,"DS15040924201508220187","08-22-2015","YAK",74120,"weathervane scallop",984.67
"DS15",40924,"DS15040924201508220189","08-22-2015","YAK",74120,"weathervane scallop",718.67
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",21,"Pacific lamprey",6
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",420,"big skate",11
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",441,"longnose skate egg case",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",10170,"English sole",5
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",50000,"polychaete worm unident.",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",50192,"bristle worm",3
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",68510,"graceful decorator crab",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",68560,"Tanner crab",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",68578,"Pacific lyre crab",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",69095,"longfinger hermit crab",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",71535,"Aleutian moonsnail",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",71891,"Kroyer's whelk",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",74120,"weathervane scallop",971.00
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",74435,"Nuculana sp.",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",74561,"black mussel",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",74983,"hairy cockle",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",75021,"butter clam",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",75221,"Pandora wardiana",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",80160,"sunflower sea star",25
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",80810,"leafy flat star",2
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",99993,"empty bivalve shells",16
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",99994,"empty gastropod shells",1
"DS15",40924,"DS15040924201508220191","08-22-2015","YAK",99999,"Debris - natural",45
"DS15",40924,"DS15040924201508230193","08-23-2015","YAK",74120,"weathervane scallop",674.00
"DS15",40924,"DS15040924201508230195","08-23-2015","YAK",74120,"weathervane scallop",229.67
"DS15",40924,"DS15040924201508230197","08-23-2015","YAK",74120,"weathervane scallop",505.00
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",420,"big skate",16
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",421,"big skate egg case",10
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",10170,"English sole",4
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",10200,"rex sole",2
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",42008,"Halipteris sp.",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",43000,"sea anemone unident.",7
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",50192,"bristle worm",2
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",65204,"crab barnacle",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",66580,"Arctic argid",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",69095,"longfinger hermit crab",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",71535,"Aleutian moonsnail",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",74120,"weathervane scallop",864.00
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",74561,"black mussel",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",74983,"hairy cockle",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",75021,"butter clam",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",75221,"Pandora wardiana",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",80160,"sunflower sea star",31
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",80810,"leafy flat star",15
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",83320,"notched brittlestar",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",99993,"empty bivalve shells",18
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",99994,"empty gastropod shells",1
"DS15",40924,"DS15040924201508230208","08-23-2015","YAK",99999,"Debris - natural",5
"DS15",40924,"DS15040924201508230210","08-23-2015","YAK",74120,"weathervane scallop",629.67
"DS15",40924,"DS15040924201508240211","08-24-2015","YAK",74120,"weathervane scallop",1332.33
"DS15",40924,"DS15040924201508240213","08-24-2015","YAK",74120,"weathervane scallop",1170.00
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",310,"spiny dogfish shark",9
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",420,"big skate",19
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",421,"big skate egg case",10
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",10110,"arrowtooth flounder",11
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",10170,"English sole",3
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",10270,"butter sole",3
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",20006,"sawback poacher",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",23791,"dwarf wrymouth",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",50192,"bristle worm",3
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",68560,"Tanner crab",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",68578,"Pacific lyre crab",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",69090,"Alaskan hermit crab",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",69095,"longfinger hermit crab",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",71535,"Aleutian moonsnail",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",71580,"pale moonsnail",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",71891,"Kroyer's whelk",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",74104,"Chlamys sp.",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",74120,"weathervane scallop",495.00
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",74561,"black mussel",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",74983,"hairy cockle",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",75021,"butter clam",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",75221,"Pandora wardiana",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",80160,"sunflower sea star",22
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",80810,"leafy flat star",9
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",83320,"notched brittlestar",2
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",99993,"empty bivalve shells",26
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",99994,"empty gastropod shells",1
"DS15",40924,"DS15040924201508240214","08-24-2015","YAK",99999,"Debris - natural",7
"DS15",40924,"DS15040924201508240224","08-24-2015","YAK",74120,"weathervane scallop",484.67
