ID,fishery,adfg,packetnum,set_date,haul,trip_id,haul_id,rcode,shell_num,shell_height,shell_damage,sex,gonad_cond,meat_cond,shell_retained,meat_weight,comments
61,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,21,130,0,,,,,,
62,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,22,140,0,,,,,,
63,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,23,128,6,,,,,,
64,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,24,126,0,,,,,,
65,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,25,124,12,,,,,,
66,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,26,128,0,,,,,,
67,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,27,127,6,,,,,,
68,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,28,131,0,,,,,,
69,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,29,125,2,,,,,,
70,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,30,131,0,,,,,,
71,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,31,134,0,,,,,,
72,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,32,129,0,,,,,,
73,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,33,132,0,,,,,,
74,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,34,124,0,,,,,,
75,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,35,123,0,,,,,,
76,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,36,129,0,,,,,,
77,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,37,144,0,,,,,,
78,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,38,127,0,,,,,,
79,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,39,135,0,,,,,,
80,DS19,40924,6272,8/11/2019 0:00,81,DS19040924006272,DS19040924201908110081,74120,40,127,0,,,,,,
81,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,1,138,0,1,2,0,1,17,
82,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,2,142,0,2,2,0,1,25,
83,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,3,131,5,2,2,0,1,18,
84,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,4,126,0,1,1,0,1,13,
85,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,5,127,0,1,2,0,1,16,
86,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,6,133,0,1,2,0,1,16,
87,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,7,129,0,1,2,0,1,18,
88,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,8,126,0,2,2,0,1,14,
89,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,9,127,0,1,2,0,1,14,
90,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,10,128,0,2,2,0,1,15,
91,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,11,128,0,,,,,,
92,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,12,133,0,,,,,,
93,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,13,132,2,,,,,,
94,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,14,130,0,,,,,,
95,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,15,141,0,,,,,,
96,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,16,130,2,,,,,,
97,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,17,130,0,,,,,,
98,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,18,133,0,,,,,,
99,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,19,145,1,,,,,,
100,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,20,132,0,,,,,,
101,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,21,124,0,,,,,,
102,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,22,144,1,,,,,,
103,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,23,131,2,,,,,,
104,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,24,137,0,,,,,,
105,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,25,136,12,,,,,,
106,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,26,139,0,,,,,,
107,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,27,142,2,,,,,,
108,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,28,127,0,,,,,,
109,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,29,125,0,,,,,,
110,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,30,135,0,,,,,,
111,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,31,132,12,,,,,,
112,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,32,155,1,,,,,,
113,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,33,132,2,,,,,,
114,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,34,132,0,,,,,,
115,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,35,135,0,,,,,,
116,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,36,132,2,,,,,,
117,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,37,127,0,,,,,,
118,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,38,133,0,,,,,,
119,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,39,131,2,,,,,,
120,DS19,40924,6272,8/13/2019 0:00,118,DS19040924006272,DS19040924201908130118,74120,40,122,0,,,,,,
121,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,1,131,3,1,3,0,1,15,meat may be small due to puncture
122,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,2,127,0,1,2,0,1,13,
123,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,3,125,0,1,1,0,1,18,
124,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,4,121,0,1,2,0,1,14,
125,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,5,122,0,1,2,0,1,16,
126,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,6,125,2,1,2,0,1,17,
127,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,7,132,0,1,2,0,1,20,
128,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,8,127,5,2,2,0,1,16,
129,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,9,124,3,1,2,0,1,16,
130,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,10,121,0,1,2,0,1,15,
131,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,11,130,0,,,,,,
132,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,12,121,0,,,,,,
133,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,13,130,2,,,,,,
134,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,14,115,1,,,,,,
135,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,15,125,0,,,,,,
136,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,16,136,0,,,,,,
137,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,17,117,0,,,,,,
138,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,18,118,0,,,,,,
139,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,19,127,0,,,,,,
140,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,20,114,1,,,,,,
141,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,21,118,0,,,,,,
142,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,22,134,0,,,,,,
143,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,23,,1,,,,,,bad/broken shell
144,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,24,122,0,,,,,,
145,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,25,118,0,,,,,,
146,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,26,138,1,,,,,,
147,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,27,115,1,,,,,,
148,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,28,122,0,,,,,,
149,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,29,129,4,,,,,,
150,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,30,138,0,,,,,,
151,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,31,139,0,,,,,,
152,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,32,122,0,,,,,,
153,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,33,130,12,,,,,,
154,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,34,124,0,,,,,,
155,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,35,123,0,,,,,,
156,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,36,117,0,,,,,,
157,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,37,126,2,,,,,,
158,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,38,123,0,,,,,,
159,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,39,122,0,,,,,,
160,DS19,40924,6272,8/15/2019 0:00,154,DS19040924006272,DS19040924201908150154,74120,40,130,0,,,,,,
161,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,1,135,0,1,2,1,1,16,
162,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,2,129,0,1,2,0,1,14,
163,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,3,135,0,1,2,0,1,23,
164,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,4,141,0,1,2,0,1,20,
165,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,5,129,0,1,2,0,1,15,
166,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,6,125,16,1,2,0,1,14,
167,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,7,130,0,1,2,0,1,16,
168,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,8,132,1,1,2,0,1,18,
169,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,9,134,0,1,2,0,1,18,
170,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,10,138,0,2,2,0,1,13,
171,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,11,130,0,,,,,,
172,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,12,130,0,,,,,,
173,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,13,136,0,,,,,,
174,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,14,132,0,,,,,,
175,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,15,129,0,,,,,,
176,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,16,130,0,,,,,,
177,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,17,136,0,,,,,,
178,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,18,129,0,,,,,,
179,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,19,120,0,,,,,,
180,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,20,133,6,,,,,,
181,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,21,129,0,,,,,,
182,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,22,127,0,,,,,,
183,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,23,131,0,,,,,,
184,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,24,128,0,,,,,,
185,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,25,127,0,,,,,,
186,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,26,136,0,,,,,,
187,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,27,136,0,,,,,,
188,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,28,141,6,,,,,,
189,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,29,125,0,,,,,,
190,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,30,137,0,,,,,,
191,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,31,128,6,,,,,,
192,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,32,143,6,,,,,,
193,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,33,142,0,,,,,,
194,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,34,122,0,,,,,,
195,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,35,128,3,,,,,,
196,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,36,125,0,,,,,,
197,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,37,129,6,,,,,,
198,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,38,127,6,,,,,,
199,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,39,133,0,,,,,,
200,DS19,40924,6272,8/18/2019 0:00,199,DS19040924006272,DS19040924201908180199,74120,40,136,0,,,,,,
201,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,1,127,2,1,2,0,1,13,
202,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,2,128,0,1,2,0,1,14,
203,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,3,120,2,1,1,0,1,12,
204,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,4,121,2,1,2,0,1,12,
205,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,5,130,2,1,2,0,1,18,
206,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,6,124,0,1,1,0,1,13,
207,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,7,126,12,1,2,0,1,14,
208,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,8,129,0,1,2,0,1,14,
209,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,9,122,14,1,2,0,1,15,
210,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,10,133,0,1,2,0,1,16,
211,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,11,131,0,,,,,,
212,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,12,129,12,,,,,,
213,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,13,134,124,,,,,,
214,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,14,122,2,,,,,,
215,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,15,120,0,,,,,,
216,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,16,119,1,,,,,,
217,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,17,125,0,,,,,,
218,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,18,121,0,,,,,,
219,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,19,122,2,,,,,,
220,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,20,131,0,,,,,,
221,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,21,129,0,,,,,,
222,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,22,127,1,,,,,,
223,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,23,125,0,,,,,,
224,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,24,132,12,,,,,,
225,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,25,133,0,,,,,,
226,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,26,134,0,,,,,,
227,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,27,137,1,,,,,,
228,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,28,131,0,,,,,,
229,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,29,131,12,,,,,,
230,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,30,116,0,,,,,,
231,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,31,127,0,,,,,,
232,DS19,40924,6272,8/23/2019 0:00,250,DS19040924006272,DS19040924201908230250,74120,32,131,0,,,,,,
