Fishery,District,Trip_ID,ADFG,Prod_Date,Cases_Packed,Meat_Weight
"DS14","YAK","DS14058200003999",58200,"09-20-2014",57,1710
"DS14","YAK","DS14058200003999",58200,"09-21-2014",75,2250
"DS14","YAK","DS14058200003999",58200,"09-22-2014",70,2100
"DS14","YAK","DS14058200003999",58200,"09-23-2014",59,1770
"DS14","YAK","DS14058200003999",58200,"09-24-2014",51,1530
"DS14","YAK","DS14058200003999",58200,"09-25-2014",54,1620
"DS14","YAK","DS14058200003999",58200,"09-26-2014",53,1590
"DS14","YAK","DS14058200003999",58200,"09-27-2014",45,1350
"DS14","YAK","DS14058200003999",58200,"09-28-2014",33,990
"DS14","YAK","DS14058200003999",58200,"09-29-2014",64,1920
"DS14","YAK","DS14058200003999",58200,"09-30-2014",72,2160
"DS14","YAK","DS14058200003999",58200,"10-01-2014",69,2070
"DS14","YAK","DS14058200003999",58200,"10-02-2014",67,2010
"DS14","YAK","DS14058200003999",58200,"10-03-2014",61,1830
"DS14","YAK","DS14058200003999",58200,"10-04-2014",18,540
"KS14","KNE","KS14040924003995",40924,"07-01-2014",54,1620
"KS14","KNE","KS14040924003995",40924,"07-02-2014",80,2400
"KS14","KNE","KS14040924003995",40924,"07-03-2014",80,2400
"KS14","KNE","KS14040924003995",40924,"07-04-2014",80,2400
"KS14","KNE","KS14040924003995",40924,"07-05-2014",57,1710
"KS14","KNE","KS14040924003995",40924,"07-06-2014",72,2160
"KS14","KNE","KS14040924003995",40924,"07-07-2014",74,2220
"KS14","KNE","KS14040924003995",40924,"07-08-2014",73,2190
"KS14","KNE","KS14040924003995",40924,"07-09-2014",56,1680
"KS14","KNE","KS14040924003995",40924,"07-10-2014",75,2250
"KS14","KNE","KS14040924003995",40924,"07-11-2014",50,1550
"KS14","KSH","KS14040924003995",40924,"07-15-2014",5,150
"KS14","KSH","KS14040924003995",40924,"07-16-2014",34,1020
"KS14","KSH","KS14040924003995",40924,"07-17-2014",33,990
"KS14","KSH","KS14040924003995",40924,"07-18-2014",38,1140
"KS14","KSH","KS14040924003995",40924,"07-19-2014",48,1440
"KS14","KSH","KS14040924003995",40924,"07-20-2014",53,1590
"KS14","KSH","KS14040924003995",40924,"07-21-2014",54,1620
"KS14","KSH","KS14040924003995",40924,"07-22-2014",53,1590
"KS14","KSH","KS14040924003995",40924,"07-23-2014",48,1440
"KS14","KSH","KS14040924003995",40924,"07-24-2014",35,1050
"KS14","KSH","KS14040924003995",40924,"07-25-2014",43,1290
"KS14","KSH","KS14040924003995",40924,"07-26-2014",36,1080
"KS14","KSH","KS14040924003995",40924,"07-27-2014",44,1320
"KS14","KSH","KS14040924003995",40924,"07-28-2014",40,1200
"KS14","KSH","KS14040924003995",40924,"07-29-2014",48,1440
"KS14","KSH","KS14040924003995",40924,"07-30-2014",40,1240
"KS14","KSH","KS14040924003995",40924,"07-31-2014",37,1110
"KS14","KSH","KS14040924003995",40924,"08-01-2014",30,900
"KS14","KNE","KS14054966003993",54966,"07-01-2014",15,747
"KS14","KNE","KS14054966003993",54966,"07-02-2014",23,1146
"KS14","KNE","KS14054966003993",54966,"07-03-2014",24,1196
"KS14","KNE","KS14054966003993",54966,"07-04-2014",22,1096
"KS14","KNE","KS14054966003993",54966,"07-05-2014",19,947
"KS14","KNE","KS14054966003993",54966,"07-06-2014",20,996
"KS14","KNE","KS14054966003993",54966,"07-07-2014",14,697
"KS14","KNE","KS14054966003993",54966,"07-08-2014",15,747
"KS14","KNE","KS14054966003993",54966,"07-09-2014",17,847
"KS14","KSH","KS14054966003993",54966,"07-13-2014",1,47
"KS14","KSH","KS14054966003993",54966,"07-14-2014",22,1024
"KS14","KSH","KS14054966003993",54966,"07-15-2014",21,978
"KS14","KSH","KS14054966003993",54966,"07-16-2014",21,978
"KS14","KSH","KS14054966003993",54966,"07-17-2014",22,1024
"KS14","KSH","KS14054966003993",54966,"07-18-2014",3,140
"KS14","KSH","KS14054966003993",54966,"07-19-2014",16,745
"KS14","KSH","KS14054966003993",54966,"07-20-2014",21,978
"KS14","KSH","KS14054966003993",54966,"07-21-2014",18,838
"KS14","KSH","KS14054966003993",54966,"07-22-2014",10,498
"KS14","KSH","KS14054966003993",54966,"07-24-2014",3,159
"KS14","KSH","KS14054966003993",54966,"07-25-2014",11,594
"KS14","KSH","KS14054966003993",54966,"07-26-2014",13,689
"KS14","KSH","KS14054966003993",54966,"07-27-2014",13,689
"KS14","KSH","KS14054966003993",54966,"07-28-2014",11,583
"KS14","KSH","KS14054966003993",54966,"07-29-2014",12,624
"KS14","KSH","KS14054966003993",54966,"07-30-2014",12,552
"KS14","KSH","KS14054966003993",54966,"07-31-2014",13,598
"KS14","KSH","KS14054966003993",54966,"08-01-2014",10,480
"KS14","KSW","KS14054966004030",54966,"10-15-2014",4,210
"KS14","KSW","KS14054966004030",54966,"10-16-2014",5,262
"KS14","KSW","KS14054966004030",54966,"10-17-2014",7,381
"KS14","KNE","KS14058200003994",58200,"07-01-2014",67,2010
"KS14","KNE","KS14058200003994",58200,"07-02-2014",85,2550
"KS14","KNE","KS14058200003994",58200,"07-03-2014",93,2790
"KS14","KNE","KS14058200003994",58200,"07-04-2014",89,2670
"KS14","KNE","KS14058200003994",58200,"07-05-2014",85,2550
"KS14","KNE","KS14058200003994",58200,"07-06-2014",86,2580
"KS14","KNE","KS14058200003994",58200,"07-07-2014",72,2160
"KS14","KNE","KS14058200003994",58200,"07-08-2014",61,1830
"KS14","KNE","KS14058200003994",58200,"07-09-2014",84,2520
"KS14","KNE","KS14058200003994",58200,"07-10-2014",78,2340
"KS14","KNE","KS14058200003994",58200,"07-11-2014",22,660
"KS14","KSH","KS14058200003994",58200,"07-13-2014",14,420
"KS14","KSH","KS14058200003994",58200,"07-14-2014",77,2310
"KS14","KSH","KS14058200003994",58200,"07-15-2014",74,2220
"KS14","KSH","KS14058200003994",58200,"07-16-2014",64,1920
"KS14","KSH","KS14058200003994",58200,"07-17-2014",60,1800
"KS14","KSH","KS14058200003994",58200,"07-18-2014",60,1800
"KS14","KSH","KS14058200003994",58200,"07-19-2014",81,2430
"KS14","KSH","KS14058200003994",58200,"07-20-2014",63,1890
"KS14","KSH","KS14058200003994",58200,"07-21-2014",48,1440
"KS14","KSH","KS14058200003994",58200,"07-22-2014",77,2310
"KS14","KSH","KS14058200003994",58200,"07-23-2014",57,1710
"KS14","KSH","KS14058200003994",58200,"07-24-2014",52,1560
"KS14","KSH","KS14058200003994",58200,"07-25-2014",46,1380
"KS14","KSH","KS14058200003994",58200,"07-26-2014",58,1740
"KS14","KSH","KS14058200003994",58200,"07-27-2014",49,1470
"KS14","KSH","KS14058200003994",58200,"07-28-2014",42,1260
"KS14","KSH","KS14058200003994",58200,"07-29-2014",44,1320
"KS14","KSH","KS14058200003994",58200,"07-30-2014",47,1410
"KS14","KSH","KS14058200003994",58200,"07-31-2014",40,1200
"KS14","KSH","KS14058200003994",58200,"08-01-2014",24,720
"KS14","KSW","KS14058200004035",58200,"10-15-2014",17,510
"KS14","KSW","KS14058200004035",58200,"10-16-2014",56,1680
"KS14","KSW","KS14058200004035",58200,"10-17-2014",55,1650
"KS14","KSW","KS14058200004035",58200,"10-18-2014",61,1830
"KS14","KSW","KS14058200004035",58200,"10-19-2014",45,1350
"KS14","KSW","KS14058200004035",58200,"10-20-2014",65,1950
"KS14","KSW","KS14058200004035",58200,"10-21-2014",70,2100
"KS14","KSW","KS14058200004035",58200,"10-22-2014",48,1440
"KS14","KSW","KS14058200004035",58200,"10-24-2014",19,570
"KS14","KSW","KS14058200004035",58200,"10-25-2014",70,2100
"KS14","KSW","KS14058200004035",58200,"10-26-2014",67,2010
"KS14","KSW","KS14058200004035",58200,"10-27-2014",62,1860
"KS14","KSW","KS14058200004035",58200,"10-28-2014",46,1380
"KS14","KSW","KS14058200004035",58200,"10-29-2014",26,780
"KS14","KSW","KS14058200004232",58200,"01-06-2015",60,1800
"KS14","KSW","KS14058200004232",58200,"01-09-2015",18,540
"KS14","KSW","KS14058200004232",58200,"01-10-2015",19,570
"MS14","UB","MS14000303004009",303,"09-27-2014",17,515
"MS14","UB","MS14000303004009",303,"09-28-2014",30,925
"MS14","UB","MS14000303004009",303,"09-29-2014",67,2025
"MS14","UB","MS14000303004009",303,"09-30-2014",37,1110
"MS14","UB","MS14000303004009",303,"10-01-2014",5,155
"MS14","UB","MS14000303004009",303,"10-02-2014",36,1080
"MS14","UB","MS14000303004009",303,"10-03-2014",53,1590
"MS14","UB","MS14000303004009",303,"10-04-2014",55,1650
"MS14","UB","MS14000303004009",303,"10-05-2014",35,1075
"MS14","UB","MS14040924004028",40924,"10-14-2014",40,1200
"MS14","UB","MS14040924004028",40924,"10-15-2014",57,1710
"MS14","UB","MS14040924004028",40924,"10-16-2014",53,1590
"MS14","UB","MS14040924004028",40924,"10-17-2014",12,375
"MS14","C","MS14058200004233",58200,"01-29-2015",0,20
"OS14","O","OS14000303004010",303,"09-23-2014",1,40
"OS14","O","OS14000303004010",303,"09-24-2014",58,1760
"OS14","O","OS14000303004010",303,"09-25-2014",84,2520
"OS14","O","OS14000303004010",303,"09-26-2014",28,840
"QS14","Q","QS14000303004004",303,"09-20-2014",12,360
"QS14","Q","QS14000303004004",303,"09-21-2014",24,720
"QS14","Q","QS14000303004004",303,"09-22-2014",23,715
"QS14","Q","QS14058200004234",58200,"01-12-2015",35,1050
"QS14","Q","QS14058200004234",58200,"01-13-2015",34,1020
"QS14","Q","QS14058200004234",58200,"01-14-2015",39,1170
"QS14","Q","QS14058200004234",58200,"01-15-2015",31,930
"QS14","Q","QS14058200004234",58200,"01-16-2015",36,1080
"QS14","Q","QS14058200004234",58200,"01-17-2015",28,840
"QS14","Q","QS14058200004234",58200,"01-18-2015",29,870
"QS14","Q","QS14058200004234",58200,"01-19-2015",26,780
"QS14","Q","QS14058200004234",58200,"01-20-2015",25,750
"QS14","Q","QS14058200004234",58200,"01-24-2015",0,0
"QS14","Q","QS14058200004234",58200,"01-25-2015",29,870
"QS14","Q","QS14058200004234",58200,"01-26-2015",19,570
"QS14","Q","QS14058200004234",58200,"01-27-2015",24,720
